time,grid_load,soc
89.0,66.64888888888889,48.9
90.0,66.64888888888889,49.443
91.0,66.64888888888889,49.987
92.0,66.64888888888889,50.53
93.0,66.64888888888889,51.073
94.0,66.64888888888889,51.617
95.0,66.64888888888889,52.16
96.0,66.64888888888889,52.703
97.0,66.64888888888889,53.247
98.0,66.64888888888889,53.79
99.0,66.64888888888889,54.333
100.0,66.64888888888889,54.877
101.0,66.64888888888889,55.42
102.0,66.64888888888889,55.963
103.0,66.64888888888889,56.507
104.0,66.64888888888889,57.05
105.0,66.64888888888889,57.593
106.0,66.64888888888889,58.137
107.0,66.64888888888889,58.68
108.0,66.64888888888889,59.223
109.0,66.64888888888889,59.767
110.0,66.64888888888889,60.31
111.0,66.64888888888889,60.853
112.0,66.64888888888889,61.397
113.0,66.64888888888889,61.94
114.0,66.64888888888889,62.483
115.0,66.64888888888889,63.027
116.0,66.64888888888889,63.57
117.0,66.64888888888889,64.113
118.0,66.64888888888889,64.657
119.0,66.64888888888889,65.2
120.0,66.64888888888889,65.743
121.0,66.64888888888889,66.287
122.0,66.64888888888889,66.83
123.0,66.64888888888889,67.373
124.0,66.64888888888889,67.917
125.0,66.64888888888889,68.46
126.0,66.64888888888889,69.003
127.0,66.64888888888889,69.547
128.0,66.64888888888889,70.09
129.0,66.64888888888889,70.633
130.0,66.64888888888889,71.177
131.0,66.64888888888889,71.72
132.0,66.64888888888889,72.263
133.0,66.64888888888889,72.807
134.0,66.64888888888889,73.35
135.0,66.64888888888889,73.893
136.0,66.64888888888889,74.437
137.0,66.64888888888889,74.98
138.0,66.64888888888889,75.523
139.0,66.64888888888889,76.067
140.0,66.64888888888889,76.61
141.0,66.64888888888889,77.153
142.0,66.64888888888889,77.697
143.0,66.64888888888889,78.24
144.0,66.64888888888889,78.783
145.0,66.64888888888889,79.327
146.0,66.64888888888889,79.87
147.0,66.64888888888889,80.413
148.0,66.64888888888889,80.957
149.0,66.64888888888889,81.5
150.0,66.64888888888889,82.043
151.0,66.64888888888889,82.587
152.0,66.64888888888889,83.13
153.0,66.64888888888889,83.673
154.0,66.64888888888889,84.217
155.0,66.64888888888889,84.76
156.0,66.64888888888889,85.303
157.0,65.2908918046283,85.836
158.0,62.92723268205468,86.349
159.0,60.64914268395317,86.843
160.0,58.453524039163376,87.32
161.0,56.337391121953765,87.779
162.0,54.29786639213581,88.221
163.0,52.33217648215425,88.648
164.0,50.43764842583188,89.059
165.0,48.61170602364175,89.456
166.0,46.85186633956345,89.837
167.0,45.15573632476008,90.206
168.0,43.521009563484895,90.56
169.0,41.94546313679241,90.902
170.0,40.4269545997896,91.232
171.0,38.96341906831615,91.55
172.0,37.55286641109304,91.856
173.0,36.19337854352074,92.151
174.0,34.883106819447136,92.435
175.0,33.62026951735882,92.709
176.0,32.40314941757706,92.973
177.0,31.230091467164065,93.228
178.0,30.099500529364402,93.473
179.0,29.009839214520813,93.71
180.0,27.959625789515407,93.938
181.0,26.947432162893076,94.157
182.0,25.971881942927464,94.369
183.0,25.031648565988757,94.573
184.0,24.125453492668225,94.77
185.0,23.252064469206783,94.959
186.0,22.410293851862964,95.142
187.0,21.59899699194235,95.318
188.0,20.817070679292016,95.488
189.0,20.06345164214355,95.651
190.0,19.33711510126473,95.809
191.0,18.637073376453724,95.961
192.0,17.96237454348102,96.107
193.0,17.312101139652682,96.249
194.0,16.685368916234708,96.385
195.0,16.081325636042155,96.516
196.0,15.499149914557929,96.642
197.0,14.938050103005285,96.764
198.0,14.397263211855371,96.881
199.0,13.876053873305883,96.994
200.0,13.373713341320112,97.103
201.0,12.889558527866406,97.208
202.0,12.422931074047826,97.31
203.0,11.973196454858645,97.407
204.0,11.53974311635046,97.501
205.0,11.121981644034587,97.592
206.0,10.719343961389926,97.679
207.0,10.33128255738643,97.764
208.0,9.957269741973775,97.845
209.0,9.596796928522721,97.923
210.0,9.249373942243626,97.998
211.0,8.914528353641492,98.071
212.0,8.591804836101298,98.141
213.0,8.280764546729982,98.209
214.0,7.980984529613175,98.274
215.0,7.692057140675257,98.336
216.0,7.413589493360539,98.397
217.0,7.145202924381934,98.455
218.0,6.886532478810567,98.511
219.0,6.637226413806164,98.565
220.0,6.396945720313362,98.618
221.0,6.1653636620735774,98.668
222.0,5.942165331325529,98.716
223.0,5.727047220590322,98.763
224.0,5.519716809958703,98.808
225.0,5.319892169319362,98.851
226.0,5.127301574987363,98.893
227.0,4.941683140211352,98.933
228.0,4.762784459057163,98.972
229.0,4.590362263183518,99.01
230.0,4.4241820910431455,99.046
231.0,4.264017969059447,99.08
232.0,4.1096521043452094,99.114
233.0,3.9608745885455114,99.146
234.0,3.8174831124020967,99.177
235.0,3.679282690651075,99.207
236.0,3.5460853968798767,99.236
237.0,3.4177101079828995,99.264
238.0,3.2939822578683864,99.291
239.0,3.1747336000815682,99.317
240.0,3.059801979021342,99.342
241.0,2.949031109439347,99.366
242.0,2.8422703639216147,99.389
243.0,2.7393745680637958,99.411
244.0,2.6402038030614534,99.433
245.0,2.544623215446974,99.454
246.0,2.4525028337143797,99.474
247.0,2.3637173915826826,99.493
248.0,2.278146157657455,99.511
249.0,2.1956727712589963,99.529
250.0,2.116185084193816,99.547
251.0,2.039575008254336,99.563
252.0,1.9657383682393839,99.579
253.0,1.8945747602956384,99.595
254.0,1.8259874153874,99.61
255.0,1.7598830677090136,99.624
256.0,1.6961718278610327,99.638
257.0,1.6347670606176496,99.651
258.0,1.5755852671191901,99.664
259.0,1.5185459713294691,99.676
260.0,1.4635716106036156,99.688
261.0,1.4105874302175578,99.7
262.0,1.3595213817157499,99.711
263.0,1.3103040249389093,99.722
264.0,1.2628684335985527,99.732
265.0,1.2171501042698993,99.742
266.0,1.1730868686794322,99.751
267.0,1.1306188091678164,99.761
268.0,1.0896881772132163,99.769
269.0,1.0502393149042468,99.778
270.0,1.0122185792557417,99.786
271.0,0.9755742692644556,99.794
272.0,0.9402565556054795,99.802
273.0,0.9062174128737972,99.809
274.0,0.8734105542788232,99.816
275.0,0.8417913687031269,99.823
276.0,0.8113168600397637,99.83
277.0,0.7819455887257019,99.836
278.0,0.7536376153918655,99.842
279.0,0.7263544465531558,99.848
280.0,0.7000589822645888,99.854
281.0,0.6747154656724018,99.859
282.0,0.6502894343914958,99.865
283.0,0.6267476736431196,99.87
284.0,0.6040581710890534,99.875
285.0,0.5821900733008938,99.88
286.0,0.5611136438052267,99.884
287.0,0.5408002226476569,99.889
288.0,0.5212221874206916,99.893
289.0,0.502352915702498,99.897
290.0,0.48416674885544814,99.901
291.0,0.4666389571352272,99.905
292.0,0.4497457060630658,99.908
293.0,0.4334640240153566,99.912
294.0,0.4177717709866003,99.915
295.0,0.4026476084831835,99.919
296.0,0.3880709705070688,99.922
297.0,0.3740220355899323,99.925
298.0,0.36048169983971606,99.928
299.0,0.34743155096295375,99.931
300.0,0.3348538432275344,99.933
301.0,0.3227314733318688,99.936
302.0,0.31104795714763384,99.938
303.0,0.2997874073044812,99.941
304.0,0.2889345115862198,99.943
305.0,0.2784745121090995,99.945
306.0,0.268393185253885,99.948
307.0,0.25867682232442396,99.95
308.0,0.2493122109064164,99.952
309.0,0.2402866169010337,99.954
310.0,0.23158776720895113,99.956
311.0,0.2232038330412594,99.957
312.0,0.21512341383454886,99.959
313.0,0.2073355217483029,99.961
314.0,0.19982956672351332,99.963
315.0,0.1925953420822062,99.964
316.0,0.18562301064829045,99.966
317.0,0.1789030913708622,99.967
318.0,0.17242644643176838,99.968
319.0,0.1661842688199056,99.97
320.0,0.16016807035535122,99.971
321.0,0.15436967014704517,99.972
322.0,0.14878118346832783,99.974
323.0,0.14339501103520289,99.975
324.0,0.13820382867275152,99.976
325.0,0.13320057735563914,99.977
326.0,0.12837845360917788,99.978
327.0,0.12373090025788923,99.979
328.0,0.11925159750898608,99.98
329.0,0.11493445435865146,99.981
330.0,0.11077360030942565,99.982
331.0,0.10676337738744171,99.983
332.0,0.10289833244865115,99.984
333.0,0.09917320976358118,99.984
334.0,0.09558294387053703,99.985
335.0,0.09212265268753278,99.986
336.0,0.0887876308735846,99.987
337.0,0.08557334343033705,99.987
338.0,0.08247541953532427,99.988
339.0,0.07948964659847896,99.989
340.0,0.07661196453380649,99.989
341.0,0.07383846023843738,99.99
342.0,0.07116536227154757,99.99
343.0,0.06858903572591332,99.991
344.0,0.0661059772851249,99.992
345.0,0.06371281045974006,99.992
346.0,0.061406280995896914,99.993
347.0,0.05918325245014529,99.993
348.0,0.05704070192447688,99.994
349.0,0.054975715955756566,99.994
350.0,0.05298548655396384,99.994
351.0,0.05106730738385788,99.995
352.0,0.04921857008487418,99.995
353.0,0.047436760724247524,99.996
354.0,0.045719456378539955,99.996
355.0,0.044064321838922886,99.996
356.0,0.04246910643573539,99.997
357.0,0.040931640977999686,99.997
358.0,0.03944983480373175,99.997
359.0,0.03802167293703702,99.998
360.0,0.036645213348124366,99.998
361.0,0.03531858431251346,99.998
362.0,0.03403998186584354,99.999
363.0,0.032807667350823556,99.999
364.0,0.03161996505298732,99.999
365.0,0.030475259922038946,99.999
366.0,0.029371995375690345,100.0
367.0,0.02830867118300379,100.0
368.0,0.027283841424361948,100.0
